Taxon,Cluster
23204_4#169,1
18090_2#59,1
15682_1#73,1
27119_1#234,1
24977_8#41,1
17175_5#25,1
15191_5#59,1
24977_8#265,1
28177_3#366,1
11826_3#47,1
19647_1#88,1
29102_1#196,1
7054_4#1,1
12274_6#39,1
18814_1#65,1
14257_1#8,1
21053_8#173,1
7054_6#13,1
13091_4#83,1
18623_5#42,1
16404_7#52,1
24977_8#201,1
7004_7#50,1
19341_3#118,1
19647_1#75,1
6289_7#13,1
12162_1#15,1
18814_2#26,1
6805_4#4,1
13415_4#49,1
17794_6#11,1
19646_1#71,1
6972_4#23,1
9950_3#71,1
17794_6#43,1
31919_2#40,1
6730_7#9,1
7622_2#12,1
17150_4#57,1
5366_3#7,1
24977_8#164,1
7004_7#55,1
12274_5#36,1
17794_5#15,1
28522_3#28,1
31664_1#244,1
15682_2#27,1
6805_4#15,1
17794_4#60,1
11826_3#91,1
6680_5#7,1
18814_1#74,1
17794_5#10,1
18090_2#150,1
17794_4#15,1
5477_6#6,1
22335_7#50,1
28522_3#20,1
12299_1#43,1
6840_3#16,1
17175_5#69,1
24820_2#60,1
11860_1#37,1
19647_1#52,1
17794_6#42,1
19341_3#43,1
22335_7#14,1
23204_4#64,1
13091_2#1,1
16404_7#29,1
16404_7#69,1
24977_8#95,1
13710_1#44,1
18090_3#68,1
5477_6#7,1
6736_6#24,1
6925_5#13,1
17175_8#81,1
6823_4#2,1
17794_4#4,1
15841_4#6,1
24977_8#40,1
31958_2#195,1
6751_2#24,1
7004_7#51,1
12291_5#45,1
5381_2#11,1
6246_4#17,1
6805_2#7,1
6840_1#2,1
5366_8#9,1
14566_5#88,1
11826_3#92,1
18814_2#42,1
24861_1#230,1
18814_2#22,1
16404_7#50,1
18814_1#29,1
11658_2#84,1
18787_3#19,1
12162_1#83,1
13414_3#13,1
10395_5#37,1
32139_3#147,1
17794_3#50,1
24977_8#195,1
13091_4#62,1
15682_4#3,1
6983_4#77,1
24977_8#81,1
28042_2#359,1
14566_5#14,1
23204_4#86,1
7004_8#81,1
6630_4#14,1
7092_6#22,1
6731_5#9,1
31588_4#47,1
6259_8#2,1
24977_8#202,1
15682_3#87,1
11860_1#30,1
34746_4#323,1
12837_4#66,1
6925_2#77,1
9803_8#14,1
11658_2#10,1
12291_2#7,1
6755_3#23,1
19341_3#11,1
14566_4#80,1
22841_1#187,1
7001_3#7,1
12291_6#76,1
23430_2#153,1
6983_4#82,1
11826_3#34,1
5366_5#12,1
7054_5#15,1
7011_4#5,1
31664_1#129,1
6949_3#18,1
19647_1#54,1
12274_6#53,1
10754X99_140620_D00294_0106_AC4FB4ANXX_6,1
24977_8#23,1
17794_5#27,1
23430_3#82,1
24775_1#66,1
17794_4#59,1
6736_8#22,1
13154_3#36,1
11826_4#48,1
17794_4#93,1
18814_2#52,1
5381_3#10,1
24977_8#86,1
12291_5#1,1
5366_5#8,1
6983_5#1,1
23204_4#72,1
15682_4#35,1
7004_7#69,1
7054_4#6,1
15682_1#67,1
28042_2#80,1
6775_2#14,1
24977_8#130,1
23430_1#137,1
6823_2#10,1
5366_6#7,1
5381_3#8,1
22335_7#26,1
17794_6#81,1
12291_4#33,1
28042_2#244,1
13091_6#26,1
25108_8#12,1
28177_3#158,1
19647_1#89,1
17794_5#78,1
11826_3#90,1
13091_4#39,1
17794_6#2,1
28042_2#103,1
5366_8#2,1
6259_1#8,1
11826_4#10,1
18814_2#36,1
28522_3#280,1
6259_3#9,1
15608_5#90,1
14520_7#80,1
14520_6#44,1
17794_4#10,1
13091_2#40,1
5381_3#3,1
16399_8#66,1
24977_8#112,1
18090_2#71,1
17794_4#55,1
21053_8#139,1
6755_4#8,1
24820_2#210,1
6983_3#63,1
6259_4#19,1
28522_3#4,1
14673_3#71,1
27119_1#229,1
23430_2#62,1
5468_1#1,1
17794_4#22,1
18814_2#18,1
18814_1#59,1
24977_8#118,1
18814_2#5,1
24977_8#72,1
31588_4#115,1
6972_2#16,1
6983_3#65,1
13091_6#81,1
23430_2#79,1
15841_4#24,1
20925_3#61,1
24977_8#158,1
9221_3#82,1
6289_8#8,1
24977_8#198,1
6753_3#3,1
17794_6#19,1
24977_8#76,1
17794_6#59,1
18814_1#76,1
12274_5#41,1
6187_6#4,1
15873_8#72,1
15682_1#50,1
17794_5#29,1
17794_6#49,1
6775_2#24,1
23204_4#121,1
6925_4#20,1
7068_4#2,1
23430_3#109,1
6736_5#6,1
17794_5#69,1
15682_2#74,1
14566_8#25,1
17794_6#62,1
23430_4#60,1
11679_1#74,1
12274_6#40,1
19341_1#66,1
6259_3#14,1
24775_1#89,1
23430_3#107,1
24977_8#250,1
16453_2#20,1
17794_5#40,1
6755_4#23,1
24820_2#126,1
28042_2#224,1
17794_5#20,1
27119_1#195,1
13091_2#46,1
11860_1#19,1
31588_4#58,1
6805_3#13,1
16399_8#31,1
6731_5#21,1
6730_4#22,1
12837_5#47,1
11826_3#60,1
12274_5#44,1
11826_3#9,1
15940_5#12,1
23430_3#33,1
28042_2#161,1
17794_5#52,1
34746_4#327,1
10868_5#28,1
13415_6#21,1
19341_1#72,1
6807_2#10,1
28522_3#40,1
13415_5#65,1
11826_4#12,1
6840_1#22,1
23430_2#149,1
19647_1#64,1
12291_1#89,1
5366_6#6,1
24977_8#78,1
10754X115_140620_D00294_0106_AC4FB4ANXX_6,1
6805_1#10,1
24861_1#297,1
6840_1#3,1
13091_2#73,1
15682_5#17,1
21127_1#81,1
23430_3#41,1
11511_8#40,1
15841_4#22,1
16404_8#27,1
21999_8#32,1
6775_1#3,1
6714_7#16,1
12838_1#73,1
12274_5#67,1
19341_3#1,1
12299_2#11,1
17059_6#4,1
11658_2#19,1
11657_4#27,1
6983_5#15,1
7038_4#20,1
14520_7#52,1
17150_4#69,1
6680_5#24,1
27119_1#130,1
6983_7#50,1
18090_2#73,1
17794_5#93,1
19646_1#63,1
12274_5#92,1
24820_2#45,1
11860_1#1,1
18090_2#42,1
17794_3#90,1
17175_6#65,1
17794_4#58,1
24861_1#341,1
11826_3#11,1
15191_5#36,1
12299_2#60,1
23430_1#157,1
24820_2#121,1
6899_5#15,1
6983_2#21,1
20402_4#110,1
24977_8#117,1
13670_3#16,1
19787_5#44,1
17794_6#80,1
19647_1#6,1
9803_8#15,1
13415_8#64,1
11511_8#9,1
23430_1#185,1
15191_5#33,1
28177_3#257,1
6823_5#24,1
17794_5#51,1
14412_1#5,1
12274_5#87,1
15731_8#39,1
6680_4#21,1
5366_6#8,1
15682_2#75,1
5429_8#10,1
5242_5#12,1
11860_1#63,1
23430_2#60,1
5381_1#10,1
9950_2#18,1
17794_6#9,1
5477_6#8,1
23204_4#58,1
24820_2#61,1
34746_4#166,1
23164_8#158,1
13091_4#85,1
12274_5#23,1
18814_2#68,1
21999_8#109,1
12274_5#20,1
10868_6#11,1
11860_1#46,1
17794_3#56,1
6840_3#1,1
6630_3#6,1
6187_6#13,1
5392_7#10,1
5901_7#4,1
13091_3#79,1
24977_8#166,1
24977_8#110,1
11826_3#45,1
19647_1#1,1
31588_4#274,1
21127_1#113,1
32139_3#11,1
28522_3#101,1
28420_2#298,1
17794_5#82,1
11826_3#63,1
13414_2#20,1
16399_8#59,1
10754X91_140620_D00294_0106_AC4FB4ANXX_5,1
6736_7#22,1
9221_5#57,1
19084_8#33,1
24977_8#46,1
18090_2#68,1
19647_1#79,1
27119_1#176,1
6899_5#8,1
17794_6#61,1
11511_8#4,1
17794_5#81,1
19647_1#65,1
6731_1#1,1
19647_1#57,1
22027_1#142,1
24977_8#93,1
13154_3#62,1
6736_7#12,1
19647_1#17,1
6871_1#3,1
24861_1#304,1
12291_1#4,1
24775_1#90,1
23204_4#65,1
24977_8#280,1
28177_3#87,1
17794_6#3,1
28420_2#273,1
6807_2#14,1
11826_4#6,1
14520_8#19,1
17059_8#69,1
31958_2#295,1
12837_5#72,1
6680_6#17,1
14673_1#67,1
7038_5#23,1
17794_6#33,1
5366_6#12,1
6823_3#3,1
23204_4#94,1
17794_8#23,1
28042_2#159,1
6187_5#23,1
24775_1#110,1
5468_1#4,1
19647_1#12,1
13414_6#79,1
6823_3#16,1
15682_5#15,1
11679_1#3,1
14673_4#20,1
19647_1#85,1
15841_4#67,1
28177_3#333,1
6753_3#6,1
6680_4#5,1
6807_2#7,1
6972_5#6,1
24977_8#157,1
18090_2#70,1
5366_8#10,1
20402_4#88,1
31958_2#260,1
11826_3#71,1
9803_8#23,1
11511_8#48,1
23430_2#82,1
21127_1#76,1
13091_3#57,1
23430_4#1,1
11826_3#65,1
15191_6#65,1
17794_4#9,1
24977_8#120,1
6899_5#12,1
19647_1#76,1
17794_5#87,1
6753_3#24,1
18814_1#48,1
18090_2#154,1
6710_8#16,1
5381_3#4,1
16404_7#49,1
19647_1#48,1
6731_2#10,1
23204_4#49,1
28177_3#74,1
19646_1#89,1
23430_1#160,1
5381_1#9,1
5429_8#8,1
13091_2#49,1
13091_3#55,1
23430_2#136,1
17794_6#66,1
18814_1#38,1
6807_3#19,1
6731_1#15,1
6983_2#6,1
21127_1#79,1
15191_5#57,1
5366_7#10,1
17794_4#94,1
23430_1#146,1
11657_4#74,1
6736_7#24,1
14566_8#67,1
15682_3#38,1
24977_8#70,1
31958_2#372,1
13091_2#13,1
6237_8#17,1
17794_6#17,1
34746_4#275,1
17794_4#66,1
22841_1#110,1
5366_7#9,1
11860_1#28,1
20402_4#118,1
18814_2#27,1
6983_4#83,1
19341_2#172,1
11511_8#54,1
9803_7#20,1
12291_5#33,1
17150_5#80,1
18090_2#60,1
17059_7#38,1
17794_6#25,1
9803_7#47,1
10868_5#11,1
24977_8#111,1
31588_4#39,1
15682_4#27,1
17794_4#85,1
15873_6#59,1
28420_2#169,1
11658_2#18,1
21053_8#180,1
21053_8#188,1
17794_6#83,1
18814_2#17,1
6899_6#14,1
11826_3#5,1
7335_3#74,1
23430_3#120,1
12274_5#63,1
23430_3#164,1
19341_2#80,1
13154_3#44,1
16404_7#83,1
17794_3#89,1
11658_2#14,1
6938_7#7,1
19647_1#27,1
15682_2#55,1
34746_4#24,1
11860_1#58,1
12837_1#25,1
5468_2#7,1
28522_3#310,1
21127_1#42,1
18814_1#27,1
23204_4#174,1
34746_4#328,1
17059_8#38,1
13091_4#54,1
24775_1#61,1
12291_4#89,1
19787_5#32,1
15682_3#33,1
7011_4#23,1
12291_6#67,1
24861_1#210,1
12837_2#39,1
23204_4#46,1
7038_8#39,1
15682_3#46,1
13091_1#34,1
19647_1#18,1
6925_7#11,1
7004_5#11,1
16404_7#41,1
17794_6#78,1
23430_3#140,1
17175_4#17,1
17794_3#91,1
17794_5#46,1
15874_1#44,1
22114_6#42,1
12274_5#76,1
18090_2#65,1
7092_6#24,1
32139_2#353,1
23430_2#22,1
6593_5#11,1
24977_8#269,1
20925_3#28,1
5381_1#12,1
6972_5#21,1
6999_7#23,1
34746_4#263,1
18814_1#40,1
32139_2#257,1
13091_2#4,1
22335_7#43,1
31919_2#230,1
11860_1#15,1
6710_6#20,1
28420_2#125,1
13415_7#72,1
6259_8#16,1
32036_8#19,1
17794_5#14,1
6673_8#19,1
34746_4#171,1
6949_3#11,1
31958_2#130,1
16404_8#72,1
23430_3#153,1
6938_8#20,1
15682_3#28,1
6680_7#1,1
24820_2#22,1
6983_7#66,1
17794_5#32,1
12299_2#8,1
34746_4#174,1
6680_6#13,1
17794_4#50,1
6823_1#17,1
12291_6#55,1
15191_6#76,1
15873_6#63,1
17794_6#94,1
13710_1#33,1
6730_5#18,1
23204_4#172,1
18814_2#21,1
11826_3#14,1
17794_4#68,1
12274_6#5,1
6830_3#5,1
19646_1#37,1
13414_2#64,1
14555_3#94,1
5477_6#10,1
12291_2#51,1
21127_1#30,1
18814_2#31,1
6755_6#19,1
11826_3#37,1
12162_1#1,1
17794_8#24,1
7004_6#39,1
19647_1#29,1
11860_1#53,1
16043_2#65,1
28177_3#139,1
16399_8#70,1
16404_7#81,1
14913_3#25,1
19647_1#73,1
24775_1#75,1
7038_5#13,1
18814_2#20,1
5381_2#3,1
12291_1#47,1
17794_4#53,1
12291_4#74,1
34746_4#330,1
17794_4#88,1
21053_8#119,1
23430_4#47,1
27119_1#12,1
34746_4#44,1
13091_2#79,1
24820_2#104,1
22027_1#44,1
13091_4#32,1
10754X9_140620_D00294_0106_AC4FB4ANXX_5,1
16043_2#58,1
22335_7#15,1
19647_1#22,1
10754X103_140620_D00294_0106_AC4FB4ANXX_6,1
12291_4#88,1
13415_6#25,1
18090_1#26,1
6237_8#4,1
27119_1#80,1
11826_3#13,1
5366_8#1,1
6949_2#13,1
27119_1#85,1
5468_1#2,1
24977_8#92,1
28522_3#129,1
12291_6#85,1
23430_1#165,1
21127_2#162,1
19341_3#113,1
24977_8#283,1
23430_3#62,1
24977_8#177,1
11658_2#72,1
19787_5#61,1
6259_3#20,1
13415_5#11,1
24977_8#66,1
28042_2#180,1
24775_1#76,1
28042_2#110,1
15191_5#53,1
17794_5#71,1
16404_7#37,1
17794_5#11,1
21999_8#115,1
12291_4#9,1
15191_6#54,1
13091_3#35,1
6731_5#3,1
5468_2#8,1
24977_8#254,1
20925_3#30,1
19084_8#44,1
14672_3#14,1
22114_6#48,1
16404_7#79,1
17794_4#11,1
19647_1#60,1
13470_1#75,1
16404_7#34,1
12291_6#39,1
23204_4#155,1
6731_3#3,1
24977_8#67,1
6259_2#2,1
11511_7#13,1
12291_4#66,1
13414_4#34,1
20925_3#7,1
27119_1#95,1
34746_4#359,1
17794_5#79,1
24977_8#186,1
31958_2#343,1
11861_3#33,1
5381_1#6,1
24977_8#241,1
16404_7#87,1
14566_6#20,1
15940_6#47,1
15682_2#13,1
5366_5#9,1
6259_1#4,1
6731_3#24,1
34746_4#376,1
18814_2#30,1
9803_8#32,1
15682_1#61,1
21053_8#61,1
24977_8#163,1
7004_5#1,1
12837_1#20,1
17150_6#70,1
17794_3#92,1
11826_3#39,1
6949_3#20,1
24977_8#39,1
17794_4#64,1
15682_5#14,1
28522_3#56,1
17138_3#22,1
19084_8#31,1
7054_6#9,1
13091_1#68,1
9803_7#67,1
19341_3#45,1
20402_4#53,1
24775_1#70,1
19084_7#122,1
13353_7#15,1
23430_4#54,1
24775_1#92,1
13091_2#3,1
10754X104_140620_D00294_0106_AC4FB4ANXX_6,1
19647_1#69,1
6925_7#14,1
5381_2#10,1
10868_5#16,1
24977_8#38,1
16404_7#68,1
6751_2#9,1
15873_3#18,1
6805_7#7,1
14555_3#82,1
19084_8#139,1
24820_2#111,1
12291_1#7,1
6823_7#19,1
6753_3#1,1
6823_2#2,1
28042_2#240,1
17794_4#3,1
11826_4#23,1
11826_4#18,1
34746_4#56,1
6807_3#22,1
23430_3#87,1
17794_6#27,1
11658_8#16,1
7553_4#39,1
15608_5#52,1
6871_2#13,1
14673_3#43,1
6246_3#22,1
24775_1#141,1
24775_1#108,1
31919_2#318,1
13415_4#40,1
24775_1#58,1
28042_2#106,1
19647_1#19,1
5429_8#11,1
23204_4#70,1
15191_5#62,1
6736_8#14,1
24977_8#154,1
34746_4#306,1
15191_7#12,1
17794_5#54,1
6807_3#1,1
27119_1#118,1
17794_3#88,1
16404_7#25,1
19084_7#43,1
5366_3#8,1
6259_3#8,1
5901_5#8,1
17794_6#93,1
15682_1#72,1
23430_3#92,1
14566_6#89,1
24775_1#9,1
12837_3#87,1
24775_1#23,1
12274_6#44,1
24820_2#59,1
12291_4#53,1
5366_7#7,1
14410_8#91,1
24775_1#40,1
7092_6#10,1
5468_1#3,1
17794_4#82,1
31588_4#279,1
12291_6#52,1
17794_6#79,1
17794_4#65,1
11826_4#37,1
6246_3#23,1
12837_4#3,1
12378_4#11,1
32139_3#53,1
17794_5#72,1
6710_8#11,1
15682_4#11,1
23204_4#31,1
21127_1#78,1
11658_2#24,1
12274_5#69,1
19646_1#101,1
12299_2#69,1
16404_7#33,1
6983_5#17,1
7622_2#25,1
5366_5#7,1
24775_1#71,1
31958_2#34,1
18090_2#72,1
12299_1#8,1
12299_2#1,1
6972_3#16,1
6731_3#7,1
6730_7#8,1
27119_1#168,1
13414_2#63,1
23430_4#78,1
24977_8#52,1
23430_2#110,1
12299_1#7,1
11826_3#2,1
5366_6#4,1
18090_1#133,1
18814_1#64,1
23430_2#13,1
19341_1#81,1
11860_1#83,1
27119_1#119,1
23430_3#57,1
14673_1#52,1
15682_2#64,1
17794_5#85,1
20402_4#31,1
14673_1#82,1
6823_4#12,1
23430_4#42,1
15191_5#1,1
28522_3#237,1
15682_5#4,1
5901_7#3,1
17794_6#71,1
23430_4#63,1
5381_1#1,1
6631_6#4,1
11826_3#19,1
13670_3#26,1
17794_5#65,1
7054_4#2,1
11826_3#33,1
7054_4#17,1
13091_2#5,1
17794_5#53,1
16404_7#22,1
10754X124_140620_D00294_0106_AC4FB4ANXX_6,1
12291_4#38,1
5789_2#10,1
14937_1#37,1
19084_7#158,1
24977_8#281,1
13415_7#73,1
15682_3#64,1
17794_6#84,1
17794_5#42,1
6710_8#9,1
6710_6#13,1
6938_8#21,1
17059_7#34,1
13091_4#27,1
19536_2#49,1
5477_6#5,1
12299_2#74,1
17794_4#90,1
14555_3#50,1
16404_7#38,1
11826_3#96,1
12274_5#17,1
14673_1#81,1
19341_2#93,1
15873_7#3,1
12291_4#82,1
9221_3#40,1
9950_2#7,1
27119_1#258,1
6751_2#12,1
28522_3#331,1
6775_2#23,1
6755_2#11,1
6569_5#19,1
24977_8#97,1
24775_1#100,1
31958_2#362,1
28522_3#322,1
17794_5#16,1
17794_6#24,1
14412_1#7,1
17794_5#4,1
17794_7#133,1
22335_8#82,1
6289_8#4,1
15191_5#60,1
18814_2#11,1
23204_4#84,1
19647_1#59,1
19341_3#62,1
7004_5#18,1
10847X25_140926_D00294_0134_AC4P96ANXX_5,1
5366_6#9,1
16404_7#35,1
24775_1#65,1
6680_7#22,1
6736_7#10,1
14672_3#11,1
6925_6#12,1
24977_8#37,1
14913_5#95,1
11657_4#96,1
14412_3#9,1
19647_1#83,1
6755_1#22,1
17794_6#20,1
14672_3#10,1
7011_6#10,1
12837_5#78,1
5429_8#3,1
11826_3#70,1
17794_4#12,1
15531_5#55,1
19647_1#72,1
15531_4#78,1
23430_4#37,1
6899_5#7,1
6731_1#8,1
6730_8#19,1
17794_6#1,1
12299_2#80,1
14673_1#2,1
19647_1#56,1
18090_1#12,1
6755_4#22,1
14723_6#67,1
12274_5#46,1
14520_8#92,1
11893_8#15,1
5366_8#8,1
31958_2#214,1
18090_2#67,1
3850_8#7,2
17870_7#118,2
4948_3#10,2
32139_4#30,2
32139_3#69,2
32139_2#315,2
29330_2#41,2
24820_2#225,2
17138_5#50,2
32139_3#32,2
3379_3#1,2
22114_6#34,2
3850_7#1,2
11658_1#73,2
22027_1#57,2
32139_2#324,2
4370_1#3,2
22841_4#121,2
31958_2#344,2
24861_1#202,2
17428_8#27,2
13470_1#53,2
17175_7#67,2
24775_1#204,2
22335_7#90,2
14913_3#82,2
32036_8#59,2
12837_2#18,2
16288_7#16,2
13415_8#38,2
32036_8#298,2
22114_6#64,2
14520_7#81,2
21999_7#100,2
16288_5#9,2
32139_3#14,2
23430_2#27,2
14913_6#23,2
24820_2#280,2
28042_2#70,2
17428_8#82,2
29330_2#232,2
22114_6#24,2
7068_2#13,2
17150_5#71,2
18456_1#179,2
14410_4#85,2
14555_3#79,2
22841_1#22,2
21523_1#58,2
19183_3#68,2
13415_5#89,2
11658_1#69,2
34154_7#45,2
22841_4#95,2
19183_3#63,2
17870_8#23,2
14566_4#66,2
11658_1#36,2
14555_3#25,2
32640_3#181,2
14410_4#54,2
28177_3#306,2
32139_3#186,2
14410_6#8,2
11658_1#50,2
32139_3#373,2
15531_5#53,2
13414_8#18,2
23430_2#26,2
6972_8#73,2
19341_2#39,2
12837_3#78,2
31588_4#243,2
15531_6#54,2
31919_2#4,2
6259_8#14,2
15873_2#59,2
17870_8#154,2
19183_3#73,2
12290_3#55,2
14410_4#10,2
31585_6#139,2
17870_8#82,2
24497_7#48,2
32036_8#90,2
3850_2#10,2
12837_5#77,2
6972_8#28,2
5390_7#8,2
22841_4#108,2
32036_8#232,2
29102_1#245,2
31958_2#22,2
15531_7#36,2
17794_8#1,2
12837_5#36,2
32139_3#66,2
31588_4#250,2
31919_2#81,2
12837_2#69,2
17175_7#23,2
11658_1#42,2
7004_3#4,2
17966_5#150,2
24820_2#259,2
14566_5#68,2
32139_3#222,2
14555_3#90,2
31588_4#137,2
14566_6#61,2
19183_3#57,2
31958_2#11,2
14412_1#53,2
19183_3#83,2
28832_1#194,2
13154_4#10,2
12291_6#87,2
31919_2#330,2
13414_8#54,2
4564_1#8,2
14410_8#67,2
14555_3#24,2
29102_1#45,2
19341_2#23,2
15873_3#15,2
32640_3#202,2
5390_7#1,2
14913_2#6,2
4564_2#8,2
9789_2#29,2
17966_5#97,2
12837_3#54,2
31664_1#16,2
11791_1#27,2
31958_2#299,2
12837_5#25,2
24371_8#192,2
14410_7#6,2
23204_4#8,2
6972_8#40,2
14412_2#36,2
29102_1#321,2
31588_4#287,2
28042_2#18,2
17150_6#72,2
14410_6#82,2
32139_2#31,2
29330_2#57,2
31588_4#16,2
11658_1#66,2
14410_4#56,2
32640_3#311,2
11791_1#36,2
5390_8#3,2
31585_6#359,2
17870_8#73,2
13415_4#47,2
24371_8#26,2
4353_1#6,2
31585_6#335,2
22027_1#34,2
24371_8#301,2
14913_2#48,2
31664_1#28,2
7004_3#93,2
22841_2#40,2
17870_8#149,2
13415_6#39,2
31588_4#178,2
17428_8#52,2
12837_3#69,2
14520_7#1,2
14566_6#26,2
17870_8#137,2
17870_8#83,2
14410_6#9,2
7004_3#43,2
23164_8#127,2
14410_6#4,2
28042_2#317,2
14913_2#91,2
7068_2#93,2
15531_5#40,2
22114_6#74,2
14410_6#56,2
24371_8#170,2
14566_4#49,2
24371_8#221,2
6972_8#74,2
13415_8#40,2
24371_8#194,2
14520_6#58,2
32036_8#87,2
31919_2#234,2
15378_2#74,2
17175_7#39,2
16288_3#49,2
13415_6#26,2
14410_4#52,2
29330_2#378,2
24371_8#217,2
14913_2#13,2
16288_3#19,2
6972_8#56,2
14412_2#16,2
15378_2#30,2
14913_4#83,2
32640_3#219,2
31958_2#51,2
28420_2#355,2
28420_2#215,2
3379_8#5,2
16399_7#80,2
24820_2#250,2
14520_6#82,2
13415_7#61,2
6972_8#29,2
17870_8#45,2
13415_8#82,2
14410_5#55,2
19183_3#26,2
11847_1#68,2
32139_2#289,2
31664_1#30,2
18456_1#109,2
22667_8#39,2
16288_7#26,2
14520_6#79,2
19341_2#53,2
22841_2#180,2
22841_3#39,2
14936_6#25,2
24371_8#30,2
17175_7#90,2
32036_8#165,2
21523_1#22,2
5390_7#3,2
16288_5#27,2
32139_2#272,2
12837_4#32,2
19341_2#56,2
14566_6#19,2
14520_7#84,2
14913_6#60,2
31664_1#12,2
9789_2#15,2
13415_5#69,2
24820_2#150,2
31588_4#70,2
13415_4#31,2
31958_2#43,2
29102_1#266,2
14410_4#1,2
24861_1#185,2
14410_6#64,2
32036_8#288,2
19183_3#71,2
17794_7#153,2
18090_1#118,2
31919_2#117,2
31958_2#156,2
13415_4#15,2
20925_3#69,2
17870_8#102,2
14410_6#50,2
31588_4#333,2
17870_8#84,2
17428_8#91,2
19341_2#52,2
14555_3#91,2
14566_4#82,2
28420_2#315,2
16288_4#82,2
13415_4#85,2
14913_4#21,2
13470_1#46,2
31588_4#108,2
32139_2#137,2
31919_2#199,2
31588_4#149,2
31919_2#332,2
15873_3#12,2
14410_4#61,2
12837_2#76,2
31585_6#234,2
24820_2#229,2
29330_2#159,2
31588_4#254,2
14913_4#73,2
22335_7#58,2
14410_6#39,2
14257_1#69,2
14520_7#79,2
32139_3#67,2
22841_1#180,2
24497_7#142,2
22841_1#9,2
14913_6#92,2
21999_8#163,2
16288_3#4,2
32036_8#127,2
22841_1#14,2
24371_8#84,2
32640_3#185,2
7004_3#79,2
32139_2#320,2
19183_3#56,2
14936_5#6,2
32139_3#193,2
24497_7#21,2
17966_5#76,2
31585_6#153,2
22335_7#20,2
14257_1#83,2
17870_8#79,2
19183_3#69,2
14566_4#44,2
17175_8#72,2
24820_2#233,2
17966_5#84,2
31958_2#113,2
12837_1#37,2
19183_3#74,2
22667_7#130,2
13415_5#67,2
32640_3#278,2
17966_5#39,2
5390_6#6,2
28042_2#294,2
31958_2#221,2
22027_1#121,2
6972_8#70,2
14257_1#60,2
23430_2#4,2
17870_8#20,2
31585_6#361,2
16288_3#6,2
14913_3#93,2
9789_2#58,2
19183_3#87,2
12837_4#53,2
17966_5#53,2
15378_4#25,2
11791_1#30,2
17428_8#81,2
13415_4#12,2
14410_7#79,2
22841_1#67,2
28420_2#171,2
28420_2#163,2
14412_1#43,2
31958_2#321,2
31919_2#170,2
19183_3#37,2
6972_8#76,2
14566_6#38,2
14913_2#37,2
28420_2#300,2
17966_5#93,2
14913_6#29,2
9262_4#29,2
32036_8#73,2
14410_7#33,2
14555_3#3,2
14555_4#1,2
14913_3#34,2
17428_8#17,2
24371_8#62,2
22841_4#10,2
20925_3#75,2
14410_5#82,2
24371_8#297,2
29102_1#73,2
17428_8#11,2
22114_6#75,2
19183_3#61,2
24820_2#348,2
13414_8#62,2
13415_8#19,2
32036_8#183,2
7004_3#13,2
19183_3#86,2
32036_8#347,2
11847_1#66,2
16288_7#22,2
23430_1#167,2
29330_2#167,2
19183_3#85,2
15873_3#24,2
31588_4#113,2
31958_2#288,2
22841_4#122,2
28042_2#1,2
11658_1#85,2
14913_4#18,2
24371_8#277,2
21999_8#175,2
14257_1#32,2
22841_4#134,2
22027_1#30,2
14410_7#39,2
13415_8#91,2
6631_2#3,2
14410_7#83,2
15531_2#90,2
21242_6#14,2
22114_6#17,2
14410_5#45,2
32640_3#269,2
22114_6#66,2
14913_7#92,2
23204_4#12,2
22114_6#31,2
22027_1#46,2
4995_5#5,2
17150_6#11,2
22027_1#47,2
17966_5#160,2
31919_2#273,2
19183_3#75,2
4948_8#9,2
19183_3#84,2
4370_1#12,2
32139_3#140,2
14913_2#36,2
22667_7#186,2
29102_1#216,2
29102_1#160,2
11658_1#57,2
24861_1#140,2
15873_4#59,2
15531_6#32,2
13154_4#7,2
11791_1#38,2
17175_8#20,2
14936_5#61,2
16288_3#17,2
14913_2#11,2
14410_5#30,2
14410_5#43,2
14520_7#88,2
11791_1#42,2
11658_1#33,2
19183_3#48,2
22841_2#165,2
32139_2#65,2
19183_3#28,2
17870_8#107,2
22027_1#12,2
22841_4#2,2
24497_7#20,2
15873_2#57,2
32640_3#307,2
10395_5#62,2
22276_1#99,2
19183_3#89,2
22335_7#77,2
17428_8#67,2
12837_1#15,2
14410_7#9,2
19183_3#29,2
11511_8#81,2
14566_5#71,2
32139_2#229,2
32139_3#298,2
9789_2#68,2
16288_7#28,2
20957_7#110,2
17794_8#114,2
17138_5#55,2
20925_3#72,2
17966_5#71,2
13414_8#36,2
14410_5#35,2
9716_7#79,2
14555_4#89,2
28420_2#295,2
32640_3#190,2
14410_7#60,2
15531_2#95,2
24820_2#1,2
12162_1#7,2
29330_2#45,2
11658_1#54,2
32139_3#207,2
13415_8#74,2
24371_8#207,2
15531_7#32,2
22841_1#83,2
14257_1#5,2
28420_2#336,2
32139_2#266,2
28420_2#352,2
31958_2#239,2
14936_5#85,2
28042_2#377,2
29330_2#334,2
22667_7#167,2
29330_2#75,2
13415_4#4,2
32139_3#86,2
32036_8#172,2
24861_1#215,2
11658_1#81,2
12837_3#62,2
7004_3#85,2
13415_4#68,2
22027_1#158,2
31919_2#311,2
32036_8#145,2
32139_4#34,2
18456_1#115,2
19183_3#64,2
28042_2#353,2
17794_8#93,2
20925_3#64,2
21242_6#40,2
